"nom du fichier";"temps_debut";"temps_fin";"frequence_mediane";"tadarida_taxon";"tadarida_probabilite";"tadarida_taxon_autre";"observateur_taxon";"observateur_probabilite";"validateur_taxon";"validateur_probabilite"
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001147_000";"0.0";0.1;115.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001148_000";"0.0";5.0;118.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001153_000";"0.0";5.0;107.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001158_000";"0.0";5.0;100.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001203_000";"0.0";5.0;96.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001208_000";"0.0";5.0;97.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001213_000";"0.0";5.0;99.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001218_000";"0.0";0.1;157.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001223_000";"0.0";5.0;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001228_000";"0.0";5.0;117.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001233_000";"0.0";5.0;91.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001238_000";"0.0";5.0;105.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001243_000";"0.0";5.0;94.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001248_000";"0.0";0.1;136.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001253_000";"0.0";5.0;106.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001258_000";"0.0";5.0;112.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001303_000";"0.0";5.0;96.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001308_000";"0.0";5.0;103.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001313_000";"0.0";5.0;104.0;"noise";0.94;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001318_000";"0.0";0.1;154.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001323_000";"0.0";5.0;130.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001328_000";"0.0";5.0;130.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001333_000";"0.0";5.0;124.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001338_000";"0.0";5.0;122.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001343_000";"0.0";5.0;120.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001348_000";"0.0";0.1;137.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001353_000";"0.0";5.0;126.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001358_000";"0.0";5.0;117.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001403_000";"0.0";5.0;111.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001408_000";"0.0";5.0;114.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001413_000";"0.0";5.0;129.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001418_000";"0.0";0.1;98.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001423_000";"0.0";5.0;123.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001428_000";"0.0";5.0;119.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001433_000";"0.0";5.0;134.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001438_000";"0.0";5.0;129.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001443_000";"0.0";5.0;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001448_000";"0.0";0.1;114.0;"noise";0.94;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001453_000";"0.0";5.0;123.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001458_000";"0.0";5.0;117.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001503_000";"0.0";5.0;127.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001508_000";"0.0";5.0;124.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001513_000";"0.0";5.0;116.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001518_000";"0.0";0.1;96.0;"noise";0.61;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001523_000";"0.0";5.0;126.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001528_000";"0.0";5.0;106.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001533_000";"0.0";5.0;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001538_000";"0.0";5.0;100.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001543_000";"0.0";5.0;107.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001548_000";"0.0";0.1;144.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001549_000";"0.0";5.0;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001554_000";"0.0";5.0;133.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001559_000";"0.0";5.0;123.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001604_000";"0.0";5.0;152.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001609_000";"0.0";5.0;102.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001614_000";"0.0";5.0;113.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001619_000";"0.0";0.1;142.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001624_000";"0.0";5.0;119.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001629_000";"0.0";5.0;123.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001634_000";"0.0";5.0;88.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001639_000";"0.0";5.0;111.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001644_000";"0.0";5.0;116.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001649_000";"0.0";0.1;144.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001654_000";"0.0";5.0;123.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001659_000";"0.0";5.0;124.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001704_000";"0.0";5.0;127.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001709_000";"0.0";5.0;127.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001714_000";"0.0";5.0;96.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001724_000";"0.0";5.0;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001729_000";"0.0";5.0;124.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001734_000";"0.0";5.0;91.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001739_000";"0.0";5.0;130.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001744_000";"0.0";5.0;129.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001749_000";"0.0";0.1;124.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001754_000";"0.0";5.0;126.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001759_000";"0.0";5.0;125.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001804_000";"0.0";5.0;121.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001809_000";"0.0";5.0;126.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001814_000";"0.0";5.0;124.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001824_000";"0.0";5.0;127.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001829_000";"0.0";5.0;105.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001834_000";"0.0";5.0;104.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001834_000";3.8;3.9;21.0;"Plaint";0.03;"Tetvir, Phogri";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001839_000";"0.0";5.0;121.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001844_000";"0.0";5.0;101.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001849_000";"0.0";0.1;156.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001854_000";"0.0";5.0;104.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001859_000";"0.0";5.0;114.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001904_000";"0.0";5.0;110.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001909_000";"0.0";5.0;133.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001909_000";1.8;1.9;21.0;"Tetvir";0.02;"Phogri, Yposp, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Rhasp, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pippip, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myogla, Myocap, Myobec, Myoalc, Mussp, Minsch, Mimasp, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, Antsp, amph";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001914_000";"0.0";5.0;114.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001919_000";"0.0";0.1;169.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001924_000";"0.0";5.0;151.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001929_000";"0.0";5.0;152.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001934_000";"0.0";5.0;132.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001939_000";"0.0";5.0;118.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001944_000";"0.0";5.0;116.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001949_000";"0.0";0.1;111.0;"noise";0.95;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001954_000";"0.0";5.0;120.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_001959_000";"0.0";5.0;133.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002004_000";"0.0";5.0;123.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002009_000";"0.0";5.0;125.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002014_000";"0.0";5.0;139.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002020_000";"0.0";5.0;96.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002025_000";"0.0";5.0;112.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002030_000";"0.0";5.0;100.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002035_000";"0.0";5.0;102.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002040_000";"0.0";5.0;113.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002045_000";"0.0";5.0;115.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002050_000";"0.0";0.1;102.0;"noise";0.93;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002055_000";"0.0";5.0;130.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002100_000";"0.0";5.0;133.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002105_000";"0.0";5.0;117.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002110_000";"0.0";5.0;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002115_000";"0.0";5.0;110.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002120_000";"0.0";0.1;126.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002125_000";"0.0";5.0;122.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002130_000";"0.0";5.0;111.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002135_000";"0.0";5.0;107.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002140_000";"0.0";5.0;125.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002145_000";"0.0";5.0;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002150_000";"0.0";0.1;94.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002155_000";"0.0";5.0;115.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002155_000";4.4;4.5;10.0;"Tetvir";0.17;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002200_000";"0.0";5.0;105.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002205_000";"0.0";5.0;106.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002210_000";"0.0";5.0;108.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002210_000";1.6;1.7;21.0;"Plaint";0.06;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002215_000";"0.0";5.0;118.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002215_000";2.0;2.1;29.0;"Phogri";0.12;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002220_000";"0.0";0.1;134.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002225_000";"0.0";5.0;110.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002230_000";"0.0";5.0;113.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002235_000";"0.0";5.0;116.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002240_000";"0.0";5.0;120.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002245_000";"0.0";5.0;122.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002250_000";"0.0";0.1;92.0;"noise";0.94;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002251_000";"0.0";5.0;120.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002256_000";"0.0";5.0;137.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002301_000";"0.0";5.0;131.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002306_000";"0.0";5.0;120.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002311_000";"0.0";5.0;126.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002316_000";"0.0";5.0;122.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002321_000";"0.0";0.1;96.0;"noise";0.45;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002326_000";"0.0";5.0;123.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002331_000";"0.0";5.0;127.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002336_000";"0.0";5.0;113.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002341_000";"0.0";5.0;128.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002346_000";"0.0";5.0;115.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002356_000";"0.0";5.0;122.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002401_000";"0.0";5.0;120.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002406_000";"0.0";5.0;137.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002411_000";"0.0";5.0;123.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002416_000";"0.0";5.0;116.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002421_000";"0.0";0.1;103.0;"noise";0.92;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002426_000";"0.0";5.0;115.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002431_000";"0.0";5.0;136.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002436_000";"0.0";5.0;124.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002436_000";3.4;3.5;22.0;"Plaint";0.04;"Tetvir, Phogri";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002441_000";"0.0";5.0;127.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002446_000";"0.0";5.0;114.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002446_000";1.6;1.7;22.0;"Plaint";0.04;"Tetvir, Phogri";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002451_000";"0.0";0.1;96.0;"noise";0.48;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002456_000";"0.0";5.0;112.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002501_000";"0.0";5.0;109.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002506_000";"0.0";5.0;111.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002511_000";"0.0";5.0;113.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002516_000";"0.0";5.0;96.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002521_000";"0.0";0.1;152.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002526_000";"0.0";5.0;113.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002531_000";"0.0";5.0;105.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002536_000";"0.0";5.0;150.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002541_000";"0.0";5.0;136.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002546_000";"0.0";5.0;106.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002551_000";"0.0";0.1;137.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002556_000";2.4;3.9;46.0;"Confus";0.68;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002556_000";"0.0";5.0;96.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002601_000";"0.0";5.0;111.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002606_000";"0.0";5.0;105.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002611_000";"0.0";5.0;96.0;"noise";0.95;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002616_000";"0.0";5.0;117.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002621_000";"0.0";0.1;120.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002626_000";"0.0";5.0;122.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002631_000";"0.0";5.0;130.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002636_000";"0.0";5.0;130.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002641_000";"0.0";5.0;96.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002646_000";"0.0";5.0;96.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002651_000";"0.0";0.1;105.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002652_000";"0.0";5.0;103.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002657_000";"0.0";5.0;107.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002702_000";"0.0";5.0;90.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002707_000";"0.0";5.0;101.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002712_000";"0.0";5.0;114.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002717_000";"0.0";5.0;116.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002722_000";"0.0";0.1;141.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002727_000";"0.0";5.0;128.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002732_000";"0.0";5.0;112.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002737_000";"0.0";5.0;114.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002737_000";"0.0";0.1;12.0;"Tetvir";0.49;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002742_000";"0.0";5.0;123.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002747_000";"0.0";5.0;128.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002752_000";"0.0";0.1;125.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002757_000";"0.0";5.0;115.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002802_000";"0.0";5.0;112.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002807_000";"0.0";5.0;99.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002812_000";"0.0";5.0;116.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002817_000";"0.0";5.0;116.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002822_000";"0.0";0.1;157.0;"noise";0.99;"";"";"";"";""
